name,seed,rank,geom
4I4H_Z9Z,run5_s44,2,0.6558163088108591
4I4H_Z9Z,run5_s44,3,0.6083410954984175
4I4H_Z9Z,run5_s44,4,0.7385769041771377
4I4H_Z9Z,run5_s45,0,0.7112270457358281
4I4H_Z9Z,run5_s45,1,0.8676838733039361
4I4H_Z9Z,run5_s45,2,0.7736148836985697
4I4H_Z9Z,run5_s45,3,0.8531178473436267
4I4H_Z9Z,run5_s45,4,0.8893487041722402
4K9T_1RD,run5_s42,0,1.022114882454918
4K9T_1RD,run5_s42,1,1.0768169790902749
4K9T_1RD,run5_s42,2,1.4691057799386165
4K9T_1RD,run5_s42,3,1.3171232759964295
4K9T_1RD,run5_s42,4,1.1108298785027237
4K9T_1RD,run5_s43,0,1.4464917052127846
4K9T_1RD,run5_s43,1,1.1075891967207911
4K9T_1RD,run5_s43,2,1.2201690782553285
4K9T_1RD,run5_s43,3,1.2584190222887244
4K9T_1RD,run5_s43,4,1.3195540370989722
4K9T_1RD,run5_s44,0,1.0523855552935155
4K9T_1RD,run5_s44,1,1.180054088788069
4K9T_1RD,run5_s44,2,1.0904750478737146
4K9T_1RD,run5_s44,3,1.159249284986581
4K9T_1RD,run5_s44,4,1.402538860515825
4K9T_1RD,run5_s45,0,1.3991412468933238
4K9T_1RD,run5_s45,1,1.0757283432459979
4K9T_1RD,run5_s45,2,1.1201305530294146
4K9T_1RD,run5_s45,3,1.058241504874011
4K9T_1RD,run5_s45,4,1.3316552443138252
4K9U_5AW,run5_s42,0,1.0474799365097267
4K9U_5AW,run5_s42,1,1.090901066225102
4K9U_5AW,run5_s42,2,1.0498530696770485
4K9U_5AW,run5_s42,3,1.049102921667859
4K9U_5AW,run5_s42,4,1.2490796847394927
4K9U_5AW,run5_s43,0,1.0838142748462474
4K9U_5AW,run5_s43,1,1.2328520736625883
4K9U_5AW,run5_s43,2,1.0864579562907999
4K9U_5AW,run5_s43,3,1.1086200937086197
4K9U_5AW,run5_s43,4,1.2599265480945185
4K9U_5AW,run5_s44,0,1.2382046987875404
4K9U_5AW,run5_s44,1,1.1958628032119465
4K9U_5AW,run5_s44,2,1.1095300310753111
4K9U_5AW,run5_s44,3,1.239898383146667
4K9U_5AW,run5_s44,4,1.2394941890073756
4K9U_5AW,run5_s45,0,1.1303510908356884
4K9U_5AW,run5_s45,1,1.1992471120992618
4K9U_5AW,run5_s45,2,1.1921662942333617
4K9U_5AW,run5_s45,3,1.2224845182174997
4K9U_5AW,run5_s45,4,1.2483829406894646
4K9V_6AW,run5_s42,0,0.808367711207721
4K9V_6AW,run5_s42,1,0.8280712735245622
4K9V_6AW,run5_s42,2,0.8030996057025107
4K9V_6AW,run5_s42,3,0.7481005016334915
4K9V_6AW,run5_s42,4,0.7794442081268564
4K9V_6AW,run5_s43,0,0.838361933586425
4K9V_6AW,run5_s43,1,0.8817668871615935
4K9V_6AW,run5_s43,2,0.7386311662966613
4K9V_6AW,run5_s43,3,0.7993197486398721
4K9V_6AW,run5_s43,4,1.122659283146536
4K9V_6AW,run5_s44,0,0.8504045505394395
4K9V_6AW,run5_s44,1,0.8279921550046544
4K9V_6AW,run5_s44,2,0.817061381987272
4K9V_6AW,run5_s44,3,0.8083988078471522
4K9V_6AW,run5_s44,4,0.7929402181702068
4K9V_6AW,run5_s45,0,0.9151219713978181
4K9V_6AW,run5_s45,1,0.7285817248356398
4K9V_6AW,run5_s45,2,0.8430403164232179
4K9V_6AW,run5_s45,3,0.7363390233278224
4K9V_6AW,run5_s45,4,0.8070823863655431
4K9W_7AW,run5_s42,0,0.6292737369163021
4K9W_7AW,run5_s42,1,0.669626217817305
4K9W_7AW,run5_s42,2,0.6272930839782018
4K9W_7AW,run5_s42,3,0.5786941766743812
4K9W_7AW,run5_s42,4,0.900416945661081
4K9W_7AW,run5_s43,0,0.5767829897655773
4K9W_7AW,run5_s43,1,0.5598840406507549
4K9W_7AW,run5_s43,2,0.5978391209258982
4K9W_7AW,run5_s43,3,0.6781762423801848
4K9W_7AW,run5_s43,4,0.6046276927742971
4K9W_7AW,run5_s44,0,0.5508674237376444
4K9W_7AW,run5_s44,1,0.540024251303277
4K9W_7AW,run5_s44,2,0.6984091155955363
4K9W_7AW,run5_s44,3,0.6539374769393541
4K9W_7AW,run5_s44,4,0.6852210847541436
4K9W_7AW,run5_s45,0,0.5847395267378396
4K9W_7AW,run5_s45,1,0.594206213722198
4K9W_7AW,run5_s45,2,0.675126765104908
4K9W_7AW,run5_s45,3,0.5899620707578058
4K9W_7AW,run5_s45,4,0.6575269188198768
4K9X_8AW,run5_s42,0,0.5292839713740293
4K9X_8AW,run5_s42,1,0.47535008502202486
4K9X_8AW,run5_s42,2,0.46583151635147746
4K9X_8AW,run5_s42,3,0.5427204418413417
4K9X_8AW,run5_s42,4,0.46340601834809697
4K9X_8AW,run5_s43,0,0.43602890024688806
4K9X_8AW,run5_s43,1,0.4863327696423923
4K9X_8AW,run5_s43,2,0.6229092306742787
4K9X_8AW,run5_s43,3,0.5098895085526212
4K9X_8AW,run5_s43,4,0.4668559080158835
4K9X_8AW,run5_s44,0,0.5295913040417936
4K9X_8AW,run5_s44,1,0.4700356368990235
4K9X_8AW,run5_s44,2,0.46320410978474685
4K9X_8AW,run5_s44,3,0.5677453481718825
4K9X_8AW,run5_s44,4,0.4487421388521361
4K9X_8AW,run5_s45,0,0.5490425972643066
4K9X_8AW,run5_s45,1,0.5033699172478048
4K9X_8AW,run5_s45,2,0.5092984292829073
4K9X_8AW,run5_s45,3,0.6233365240290075
4K9X_8AW,run5_s45,4,0.6797258101268825
4NY4_2QH,run5_s42,0,0.3519516713132684
4NY4_2QH,run5_s42,1,0.257629912552264
4NY4_2QH,run5_s42,2,0.38112131730049653
4NY4_2QH,run5_s42,3,0.26450121303488744
4NY4_2QH,run5_s42,4,0.3084869421109491
4NY4_2QH,run5_s43,0,0.32739561467048134
4NY4_2QH,run5_s43,1,0.29016688840797006
4NY4_2QH,run5_s43,2,0.315196705951214
4NY4_2QH,run5_s43,3,0.2946860885068292
4NY4_2QH,run5_s43,4,0.3680894622250108
4NY4_2QH,run5_s44,0,0.3450507667064088
4NY4_2QH,run5_s44,1,0.2778341434392207
4NY4_2QH,run5_s44,2,0.2855636495243969
4NY4_2QH,run5_s44,3,0.7724194470909383
4NY4_2QH,run5_s44,4,0.30891629597260717
4NY4_2QH,run5_s45,0,0.26032679806877423
4NY4_2QH,run5_s45,1,0.40094741720386057
4NY4_2QH,run5_s45,2,0.28051407790065924
4NY4_2QH,run5_s45,3,0.4036636482508033
4NY4_2QH,run5_s45,4,0.3370053703475284
5G5J_MF8,run5_s42,0,3.4729120179095383
5G5J_MF8,run5_s42,1,3.122065344140252
5G5J_MF8,run5_s42,2,3.0829127541553274
5G5J_MF8,run5_s42,3,2.977723268012818
5G5J_MF8,run5_s42,4,24.55176429975037
5G5J_MF8,run5_s43,0,3.0470592573646957
5G5J_MF8,run5_s43,1,2.9072113230740797
5G5J_MF8,run5_s43,2,3.1892238510018394
5G5J_MF8,run5_s43,3,3.019221786244715
5G5J_MF8,run5_s43,4,2.9974895625076754
5G5J_MF8,run5_s44,0,2.9554409164837465
5G5J_MF8,run5_s44,1,2.9755558784779765
5G5J_MF8,run5_s44,2,2.875721014496986
5G5J_MF8,run5_s44,3,2.9304850585267146
5G5J_MF8,run5_s44,4,4.4538623737134495
5G5J_MF8,run5_s45,0,2.9150020615635217
5G5J_MF8,run5_s45,1,2.900448433013993
5G5J_MF8,run5_s45,2,3.1399857103422786
5G5J_MF8,run5_s45,3,2.958355907020831
5G5J_MF8,run5_s45,4,13.183911516531172
5TE8_08J,run5_s42,0,1.612486615190923
5TE8_08J,run5_s42,1,1.2513064684993227
5TE8_08J,run5_s42,2,1.3917816175337763
5TE8_08J,run5_s42,3,1.6606095736956195
5TE8_08J,run5_s42,4,1.5512924471847542
5TE8_08J,run5_s43,0,1.2837055287955397
5TE8_08J,run5_s43,1,1.3046534736802802
5TE8_08J,run5_s43,2,1.6868390607183397
5TE8_08J,run5_s43,3,1.2934387987510816
5TE8_08J,run5_s43,4,1.3133808705309917
5TE8_08J,run5_s44,0,1.595760052570616
5TE8_08J,run5_s44,1,1.684579725401483
5TE8_08J,run5_s44,2,1.818443570100346
5TE8_08J,run5_s44,3,1.629449521754807
5TE8_08J,run5_s44,4,1.5415603936222557
5TE8_08J,run5_s45,0,1.6442974231642644
5TE8_08J,run5_s45,1,1.6842820693187412
5TE8_08J,run5_s45,2,1.2552627200257889
5TE8_08J,run5_s45,3,1.439513937295672
5TE8_08J,run5_s45,4,1.2488915679779908
6BCZ_D7Y,run5_s42,0,0.8798501083953385
6BCZ_D7Y,run5_s42,1,0.9228941020266044
6BCZ_D7Y,run5_s42,2,1.1755762550974589
6BCZ_D7Y,run5_s42,3,0.9274627554411861
6BCZ_D7Y,run5_s42,4,1.280803917150783
6BCZ_D7Y,run5_s43,0,0.8974992503123721
6BCZ_D7Y,run5_s43,1,0.8931730228494216
6BCZ_D7Y,run5_s43,2,1.6692933268215155
6BCZ_D7Y,run5_s43,3,1.1081883217969322
6BCZ_D7Y,run5_s43,4,1.33497719092672
6BCZ_D7Y,run5_s44,0,0.9005894270292844
6BCZ_D7Y,run5_s44,1,1.0985990697444223
6BCZ_D7Y,run5_s44,2,0.9612968009850195
6BCZ_D7Y,run5_s44,3,1.4182453172560825
6BCZ_D7Y,run5_s44,4,1.2253795326409147
6BCZ_D7Y,run5_s45,0,1.0912898118827405
6BCZ_D7Y,run5_s45,1,0.8999711913565921
6BCZ_D7Y,run5_s45,2,1.2795632161466313
6BCZ_D7Y,run5_s45,3,1.0717610404245537
6BCZ_D7Y,run5_s45,4,1.145049477584674
6BD5_D7M,run5_s42,0,1.4714285153756543
6BD5_D7M,run5_s42,1,1.152757010312356
6BD5_D7M,run5_s42,2,1.1539209217465267
6BD5_D7M,run5_s42,3,1.1064269998186498
6BD5_D7M,run5_s42,4,1.0888094946644429
6BD5_D7M,run5_s43,0,0.9776803466994293
6BD5_D7M,run5_s43,1,1.142411534512106
6BD5_D7M,run5_s43,2,1.0686850104840737
6BD5_D7M,run5_s43,3,1.1421542237771731
6BD5_D7M,run5_s43,4,1.0747230697372425
6BD5_D7M,run5_s44,0,1.0327783728730147
6BD5_D7M,run5_s44,1,1.016259197749212
6BD5_D7M,run5_s44,2,1.0493989309281633
6BD5_D7M,run5_s44,3,0.962391451834204
6BD5_D7M,run5_s44,4,1.1543736102001292
6BD5_D7M,run5_s45,0,0.9788071875945207
6BD5_D7M,run5_s45,1,1.1242361930312068
6BD5_D7M,run5_s45,2,1.1378904976872768
6BD5_D7M,run5_s45,3,1.064525955436367
6BD5_D7M,run5_s45,4,1.0497977582606663
6BD6_80K,run5_s42,0,0.8154362555737249
6BD6_80K,run5_s42,1,0.793324088923174
6BD6_80K,run5_s42,2,0.7473572842400567
6BD6_80K,run5_s42,3,0.8371576249184827
6BD6_80K,run5_s42,4,1.779705084646387
6BD6_80K,run5_s43,0,1.0741582162180567
6BD6_80K,run5_s43,1,0.7854011957058031
6BD6_80K,run5_s43,2,0.720837734289599
6BD6_80K,run5_s43,3,0.9796161930476659
6BD6_80K,run5_s43,4,1.3328104947832962
6BD6_80K,run5_s44,0,0.7061186580459498
6BD6_80K,run5_s44,1,0.7969161706018411
6BD6_80K,run5_s44,2,0.8780893249236024
6BD6_80K,run5_s44,3,0.7934482374560933
6BD6_80K,run5_s44,4,0.8962405053182545
6BD6_80K,run5_s45,0,0.757570296620993
6BD6_80K,run5_s45,1,0.8143327005368488
6BD6_80K,run5_s45,2,0.8085100292717318
6BD6_80K,run5_s45,3,0.9599260575398165
6BD6_80K,run5_s45,4,0.7610449377993094
6BD7_D7J,run5_s42,0,0.8443380664417889
6BD7_D7J,run5_s42,1,0.8136101285464276
6BD7_D7J,run5_s42,2,0.867165886073533
6BD7_D7J,run5_s42,3,1.02620905023814
6BD7_D7J,run5_s42,4,0.9671937601453878
6BD7_D7J,run5_s43,0,0.8282617419315194
6BD7_D7J,run5_s43,1,0.8845647478970217
6BD7_D7J,run5_s43,2,0.8447794931064586
6BD7_D7J,run5_s43,3,0.9411551152296692
6BD7_D7J,run5_s43,4,1.016649978061272
6BD7_D7J,run5_s44,0,0.9074882151183873
6BD7_D7J,run5_s44,1,0.9140482306153729
6BD7_D7J,run5_s44,2,1.1463364285444517
6BD7_D7J,run5_s44,3,0.8674919462784085
6BD7_D7J,run5_s44,4,1.0181685146738413
6BD7_D7J,run5_s45,0,1.2338525922008914
6BD7_D7J,run5_s45,1,0.8253422730855206
6BD7_D7J,run5_s45,2,0.8365797966607044
6BD7_D7J,run5_s45,3,0.8867196614553223
6BD7_D7J,run5_s45,4,1.0494988812847248
6BD8_D81,run5_s42,0,0.974014535010333
6BD8_D81,run5_s42,1,0.9692133713430454
6BD8_D81,run5_s42,2,0.9710831911269654
6BD8_D81,run5_s42,3,1.2590312815945708
6BD8_D81,run5_s42,4,1.0749873005719186
6BD8_D81,run5_s43,0,1.1488167653488823
6BD8_D81,run5_s43,1,0.9725341678287435
6BD8_D81,run5_s43,2,1.0051583882792452
6BD8_D81,run5_s43,3,1.225536364988423
6BD8_D81,run5_s43,4,1.3349797762512319
6BD8_D81,run5_s44,0,1.1426853703286686
6BD8_D81,run5_s44,1,1.0097042999728734
6BD8_D81,run5_s44,2,1.1974799762154362
6BD8_D81,run5_s44,3,1.3729414507367876
6BD8_D81,run5_s44,4,1.060432828941951
6BD8_D81,run5_s45,0,1.0772414346816201
6BD8_D81,run5_s45,1,0.9303490259581065
6BD8_D81,run5_s45,2,0.9588779945527807
6BD8_D81,run5_s45,3,1.032652153624566
6BD8_D81,run5_s45,4,1.3238257615795521
6BDH_DEV,run5_s42,0,0.5953653870392324
6BDH_DEV,run5_s42,1,0.6254611210372424
6BDH_DEV,run5_s42,2,0.5956307485462983
6BDH_DEV,run5_s42,3,0.7054653514240958
6BDH_DEV,run5_s42,4,0.5743512713100076
6BDH_DEV,run5_s43,0,0.5257139102756205
6BDH_DEV,run5_s43,1,0.6493385334112097
6BDH_DEV,run5_s43,2,0.6087848228829418
6BDH_DEV,run5_s43,3,0.5317292572294551
6BDH_DEV,run5_s43,4,0.5527848833637129
6BDH_DEV,run5_s44,0,0.5153852410863969
6BDH_DEV,run5_s44,1,0.5182523070373577
6BDH_DEV,run5_s44,2,0.5502205712367829
6BDH_DEV,run5_s44,3,0.5854624771367166
6BDH_DEV,run5_s44,4,0.5437879138541611
6BDH_DEV,run5_s45,0,0.6803186111195617
6BDH_DEV,run5_s45,1,0.5890810530349967
6BDH_DEV,run5_s45,2,0.8083102608518603
6BDH_DEV,run5_s45,3,0.6097017211704047
6BDH_DEV,run5_s45,4,0.6772103911828963
6BDI_DEJ,run5_s42,0,0.959674271828638
6BDI_DEJ,run5_s42,1,0.9907905795289272
6BDI_DEJ,run5_s42,2,0.9970504719013821
6BDI_DEJ,run5_s42,3,0.9704411254169674
6BDI_DEJ,run5_s42,4,1.3758878013498599
6BDI_DEJ,run5_s43,0,1.0422825840645484
6BDI_DEJ,run5_s43,1,1.2817573026663005
6BDI_DEJ,run5_s43,2,0.9858658441075284
6BDI_DEJ,run5_s43,3,1.3757180576422525
6BDI_DEJ,run5_s43,4,1.1538358238692468
6BDI_DEJ,run5_s44,0,1.226345827051318
6BDI_DEJ,run5_s44,1,1.1124628317483591
6BDI_DEJ,run5_s44,2,0.9677873548505882
6BDI_DEJ,run5_s44,3,1.124936920260088
6BDI_DEJ,run5_s44,4,1.278510553741908
6BDI_DEJ,run5_s45,0,1.233910300098989
6BDI_DEJ,run5_s45,1,1.1144753362544073
6BDI_DEJ,run5_s45,2,1.3050178537552413
6BDI_DEJ,run5_s45,3,1.3192158569128987
6BDI_DEJ,run5_s45,4,0.9551806084364202
6BDK_DJ1,run5_s42,0,1.0013014939961613
6BDK_DJ1,run5_s42,1,0.9333766248999006
6BDK_DJ1,run5_s42,2,0.9028793741332799
6BDK_DJ1,run5_s42,3,0.9660639651100588
6BDK_DJ1,run5_s42,4,1.1201721604614492
6BDK_DJ1,run5_s43,0,1.1500447306379924
6BDK_DJ1,run5_s43,1,1.3610799810918248
6BDK_DJ1,run5_s43,2,0.9236405208425474
6BDK_DJ1,run5_s43,3,1.038397401541643
6BDK_DJ1,run5_s43,4,0.9284715747954153
6BDK_DJ1,run5_s44,0,2.389191563981014
6BDK_DJ1,run5_s44,1,1.0306039237208364
6BDK_DJ1,run5_s44,2,0.9142509117183405
6BDK_DJ1,run5_s44,3,1.0285757184506625
6BDK_DJ1,run5_s44,4,0.9390614950685588
6BDK_DJ1,run5_s45,0,0.9287734109189673
6BDK_DJ1,run5_s45,1,1.161944068972071
